"","study_title","sequence_accession_number","primary_id","organism","run_id","library_strategy","library_source","library_selection","sample_name"
"184","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491377","SRP187837","human gut metagenome","SRR8695505","AMPLICON","METAGENOMIC","PCR","23"
"185","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491376","SRP187837","human gut metagenome","SRR8695506","AMPLICON","METAGENOMIC","PCR","24"
"186","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491375","SRP187837","human gut metagenome","SRR8695507","AMPLICON","METAGENOMIC","PCR","10"
"187","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491374","SRP187837","human gut metagenome","SRR8695508","AMPLICON","METAGENOMIC","PCR","9"
"188","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491373","SRP187837","human gut metagenome","SRR8695509","AMPLICON","METAGENOMIC","PCR","4"
"189","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491372","SRP187837","human gut metagenome","SRR8695510","AMPLICON","METAGENOMIC","PCR","3"
"190","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491371","SRP187837","human gut metagenome","SRR8695511","AMPLICON","METAGENOMIC","PCR","2"
"191","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491370","SRP187837","human gut metagenome","SRR8695512","AMPLICON","METAGENOMIC","PCR","1"
"192","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491369","SRP187837","human gut metagenome","SRR8695513","AMPLICON","METAGENOMIC","PCR","8"
"193","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491368","SRP187837","human gut metagenome","SRR8695514","AMPLICON","METAGENOMIC","PCR","7"
"194","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491367","SRP187837","human gut metagenome","SRR8695515","AMPLICON","METAGENOMIC","PCR","6"
"195","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491366","SRP187837","human gut metagenome","SRR8695516","AMPLICON","METAGENOMIC","PCR","5"
"196","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491365","SRP187837","human gut metagenome","SRR8695517","AMPLICON","METAGENOMIC","PCR","20"
"197","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491364","SRP187837","human gut metagenome","SRR8695518","AMPLICON","METAGENOMIC","PCR","19"
"198","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491363","SRP187837","human gut metagenome","SRR8695519","AMPLICON","METAGENOMIC","PCR","12"
"199","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491362","SRP187837","human gut metagenome","SRR8695520","AMPLICON","METAGENOMIC","PCR","11"
"200","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491361","SRP187837","human gut metagenome","SRR8695521","AMPLICON","METAGENOMIC","PCR","14"
"201","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491360","SRP187837","human gut metagenome","SRR8695522","AMPLICON","METAGENOMIC","PCR","13"
"202","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491359","SRP187837","human gut metagenome","SRR8695523","AMPLICON","METAGENOMIC","PCR","16"
"203","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491358","SRP187837","human gut metagenome","SRR8695524","AMPLICON","METAGENOMIC","PCR","15"
"204","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491357","SRP187837","human gut metagenome","SRR8695525","AMPLICON","METAGENOMIC","PCR","18"
"205","Raw sequence reads of bacterial microbiota of artificial human intestine under different food supply","SRX5491356","SRP187837","human gut metagenome","SRR8695526","AMPLICON","METAGENOMIC","PCR","17"
"206","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750477","SRP052894","human gut metagenome","SRR5462619","AMPLICON","METAGENOMIC","PCR","glu6"
"207","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750476","SRP052894","human gut metagenome","SRR5462618","AMPLICON","METAGENOMIC","PCR","fru6"
"208","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750475","SRP052894","human gut metagenome","SRR5462617","AMPLICON","METAGENOMIC","PCR","cello6"
"209","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750474","SRP052894","human gut metagenome","SRR5462616","AMPLICON","METAGENOMIC","PCR","glu65"
"210","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750473","SRP052894","human gut metagenome","SRR5462615","AMPLICON","METAGENOMIC","PCR","fru65"
"211","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750468","SRP052894","human gut metagenome","SRR5462610","AMPLICON","METAGENOMIC","PCR","cello65"
"212","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750467","SRP052894","human gut metagenome","SRR5462609","AMPLICON","METAGENOMIC","PCR","glu69"
"213","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750461","SRP052894","human gut metagenome","SRR5462603","AMPLICON","METAGENOMIC","PCR","fru69"
"214","Fecal enrichments under different pH and carbon source Targeted Locus (Loci)","SRX2750252","SRP052894","human gut metagenome","SRR5462602","AMPLICON","METAGENOMIC","PCR","cello69"
"215","Critical Assessment of Metaproteome Investigation (CAMPI): a Multi-Lab Comparison of Established Workflows","ERX4905950","ERP126326","metagenome","ERR5100215","WGS","METAGENOMIC","RANDOM","SAMEA7817170"
"216","MicrobNO: effect of NO pulse on gut microbiota","SRX10244060","SRP309452","human gut metagenome","SRR13863440","AMPLICON","METAGENOMIC","PCR","8"
"217","MicrobNO: effect of NO pulse on gut microbiota","SRX10244059","SRP309452","human gut metagenome","SRR13863441","AMPLICON","METAGENOMIC","PCR","7"
"218","MicrobNO: effect of NO pulse on gut microbiota","SRX10244058","SRP309452","human gut metagenome","SRR13863442","AMPLICON","METAGENOMIC","PCR","6"
"219","MicrobNO: effect of NO pulse on gut microbiota","SRX10244057","SRP309452","human gut metagenome","SRR13863443","AMPLICON","METAGENOMIC","PCR","5"
"220","MicrobNO: effect of NO pulse on gut microbiota","SRX10244056","SRP309452","human gut metagenome","SRR13863444","AMPLICON","METAGENOMIC","PCR","4"
"221","MicrobNO: effect of NO pulse on gut microbiota","SRX10244055","SRP309452","human gut metagenome","SRR13863445","AMPLICON","METAGENOMIC","PCR","44"
"222","MicrobNO: effect of NO pulse on gut microbiota","SRX10244054","SRP309452","human gut metagenome","SRR13863446","AMPLICON","METAGENOMIC","PCR","43"
"223","MicrobNO: effect of NO pulse on gut microbiota","SRX10244053","SRP309452","human gut metagenome","SRR13863447","AMPLICON","METAGENOMIC","PCR","42"
"224","MicrobNO: effect of NO pulse on gut microbiota","SRX10244052","SRP309452","human gut metagenome","SRR13863448","AMPLICON","METAGENOMIC","PCR","41"
"225","MicrobNO: effect of NO pulse on gut microbiota","SRX10244051","SRP309452","human gut metagenome","SRR13863449","AMPLICON","METAGENOMIC","PCR","40"
"226","MicrobNO: effect of NO pulse on gut microbiota","SRX10244050","SRP309452","human gut metagenome","SRR13863450","AMPLICON","METAGENOMIC","PCR","39"
"227","MicrobNO: effect of NO pulse on gut microbiota","SRX10244049","SRP309452","human gut metagenome","SRR13863451","AMPLICON","METAGENOMIC","PCR","3"
"228","MicrobNO: effect of NO pulse on gut microbiota","SRX10244048","SRP309452","human gut metagenome","SRR13863452","AMPLICON","METAGENOMIC","PCR","38"
"229","MicrobNO: effect of NO pulse on gut microbiota","SRX10244047","SRP309452","human gut metagenome","SRR13863453","AMPLICON","METAGENOMIC","PCR","37"
"230","MicrobNO: effect of NO pulse on gut microbiota","SRX10244046","SRP309452","human gut metagenome","SRR13863454","AMPLICON","METAGENOMIC","PCR","36"
"231","MicrobNO: effect of NO pulse on gut microbiota","SRX10244045","SRP309452","human gut metagenome","SRR13863455","AMPLICON","METAGENOMIC","PCR","35"
"232","MicrobNO: effect of NO pulse on gut microbiota","SRX10244044","SRP309452","human gut metagenome","SRR13863456","AMPLICON","METAGENOMIC","PCR","34"
"233","MicrobNO: effect of NO pulse on gut microbiota","SRX10244043","SRP309452","human gut metagenome","SRR13863457","AMPLICON","METAGENOMIC","PCR","33"
"234","MicrobNO: effect of NO pulse on gut microbiota","SRX10244042","SRP309452","human gut metagenome","SRR13863458","AMPLICON","METAGENOMIC","PCR","32"
"235","MicrobNO: effect of NO pulse on gut microbiota","SRX10244041","SRP309452","human gut metagenome","SRR13863459","AMPLICON","METAGENOMIC","PCR","31"
"236","MicrobNO: effect of NO pulse on gut microbiota","SRX10244040","SRP309452","human gut metagenome","SRR13863460","AMPLICON","METAGENOMIC","PCR","30"
"237","MicrobNO: effect of NO pulse on gut microbiota","SRX10244039","SRP309452","human gut metagenome","SRR13863461","AMPLICON","METAGENOMIC","PCR","29"
"238","MicrobNO: effect of NO pulse on gut microbiota","SRX10244038","SRP309452","human gut metagenome","SRR13863462","AMPLICON","METAGENOMIC","PCR","2"
"239","MicrobNO: effect of NO pulse on gut microbiota","SRX10244037","SRP309452","human gut metagenome","SRR13863463","AMPLICON","METAGENOMIC","PCR","28"
"240","MicrobNO: effect of NO pulse on gut microbiota","SRX10244036","SRP309452","human gut metagenome","SRR13863464","AMPLICON","METAGENOMIC","PCR","27"
"241","MicrobNO: effect of NO pulse on gut microbiota","SRX10244035","SRP309452","human gut metagenome","SRR13863465","AMPLICON","METAGENOMIC","PCR","26"
"242","MicrobNO: effect of NO pulse on gut microbiota","SRX10244034","SRP309452","human gut metagenome","SRR13863466","AMPLICON","METAGENOMIC","PCR","25"
"243","MicrobNO: effect of NO pulse on gut microbiota","SRX10244033","SRP309452","human gut metagenome","SRR13863467","AMPLICON","METAGENOMIC","PCR","24"
"244","MicrobNO: effect of NO pulse on gut microbiota","SRX10244032","SRP309452","human gut metagenome","SRR13863468","AMPLICON","METAGENOMIC","PCR","23"
"245","MicrobNO: effect of NO pulse on gut microbiota","SRX10244031","SRP309452","human gut metagenome","SRR13863469","AMPLICON","METAGENOMIC","PCR","22"
"246","MicrobNO: effect of NO pulse on gut microbiota","SRX10244030","SRP309452","human gut metagenome","SRR13863470","AMPLICON","METAGENOMIC","PCR","21"
"247","MicrobNO: effect of NO pulse on gut microbiota","SRX10244029","SRP309452","human gut metagenome","SRR13863471","AMPLICON","METAGENOMIC","PCR","20"
"248","MicrobNO: effect of NO pulse on gut microbiota","SRX10244028","SRP309452","human gut metagenome","SRR13863472","AMPLICON","METAGENOMIC","PCR","19"
"249","MicrobNO: effect of NO pulse on gut microbiota","SRX10244027","SRP309452","human gut metagenome","SRR13863473","AMPLICON","METAGENOMIC","PCR","1"
"250","MicrobNO: effect of NO pulse on gut microbiota","SRX10244026","SRP309452","human gut metagenome","SRR13863474","AMPLICON","METAGENOMIC","PCR","18"
"251","MicrobNO: effect of NO pulse on gut microbiota","SRX10244025","SRP309452","human gut metagenome","SRR13863475","AMPLICON","METAGENOMIC","PCR","17"
"252","MicrobNO: effect of NO pulse on gut microbiota","SRX10244024","SRP309452","human gut metagenome","SRR13863476","AMPLICON","METAGENOMIC","PCR","16"
"253","MicrobNO: effect of NO pulse on gut microbiota","SRX10244023","SRP309452","human gut metagenome","SRR13863477","AMPLICON","METAGENOMIC","PCR","15"
"254","MicrobNO: effect of NO pulse on gut microbiota","SRX10244022","SRP309452","human gut metagenome","SRR13863478","AMPLICON","METAGENOMIC","PCR","14"
"255","MicrobNO: effect of NO pulse on gut microbiota","SRX10244021","SRP309452","human gut metagenome","SRR13863479","AMPLICON","METAGENOMIC","PCR","13"
"256","MicrobNO: effect of NO pulse on gut microbiota","SRX10244020","SRP309452","human gut metagenome","SRR13863480","AMPLICON","METAGENOMIC","PCR","12"
"257","MicrobNO: effect of NO pulse on gut microbiota","SRX10244019","SRP309452","human gut metagenome","SRR13863481","AMPLICON","METAGENOMIC","PCR","11"
"258","MicrobNO: effect of NO pulse on gut microbiota","SRX10244018","SRP309452","human gut metagenome","SRR13863482","AMPLICON","METAGENOMIC","PCR","10"
"259","MicrobNO: effect of NO pulse on gut microbiota","SRX10244017","SRP309452","human gut metagenome","SRR13863483","AMPLICON","METAGENOMIC","PCR","9"
"260","Earth Microbiome Project Multi-omics (EMP500)","ERX4813649","ERP125879","bioreactor metagenome","ERR5004366","WGS","METAGENOMIC","PCR","SAMEA7723391"
"261","Earth Microbiome Project Multi-omics (EMP500)","ERX4813648","ERP125879","bioreactor metagenome","ERR5004365","WGS","METAGENOMIC","PCR","SAMEA7723848"
"262","Earth Microbiome Project Multi-omics (EMP500)","ERX4813647","ERP125879","bioreactor metagenome","ERR5004364","WGS","METAGENOMIC","PCR","SAMEA7723390"
"263","Earth Microbiome Project Multi-omics (EMP500)","ERX4813646","ERP125879","bioreactor metagenome","ERR5004363","WGS","METAGENOMIC","PCR","SAMEA7723389"
"264","Earth Microbiome Project Multi-omics (EMP500)","ERX4813645","ERP125879","bioreactor metagenome","ERR5004362","WGS","METAGENOMIC","PCR","SAMEA7723388"
"265","Earth Microbiome Project Multi-omics (EMP500)","ERX4812862","ERP125879","bioreactor metagenome","ERR5003579","WGS","METAGENOMIC","PCR","SAMEA7723391"
"266","Earth Microbiome Project Multi-omics (EMP500)","ERX4812861","ERP125879","bioreactor metagenome","ERR5003578","WGS","METAGENOMIC","PCR","SAMEA7723848"
"267","Earth Microbiome Project Multi-omics (EMP500)","ERX4812860","ERP125879","bioreactor metagenome","ERR5003577","WGS","METAGENOMIC","PCR","SAMEA7723390"
"268","Earth Microbiome Project Multi-omics (EMP500)","ERX4812859","ERP125879","bioreactor metagenome","ERR5003576","WGS","METAGENOMIC","PCR","SAMEA7723389"
"269","Earth Microbiome Project Multi-omics (EMP500)","ERX4812858","ERP125879","bioreactor metagenome","ERR5003575","WGS","METAGENOMIC","PCR","SAMEA7723388"
"270","Earth Microbiome Project Multi-omics (EMP500)","ERX4812294","ERP125879","bioreactor metagenome","ERR5003011","WGS","METAGENOMIC","PCR","SAMEA7724101"
"271","Earth Microbiome Project Multi-omics (EMP500)","ERX4812293","ERP125879","bioreactor metagenome","ERR5003010","WGS","METAGENOMIC","PCR","SAMEA7724100"
"272","Earth Microbiome Project Multi-omics (EMP500)","ERX4812292","ERP125879","bioreactor metagenome","ERR5003009","WGS","METAGENOMIC","PCR","SAMEA7723391"
"273","Earth Microbiome Project Multi-omics (EMP500)","ERX4812291","ERP125879","bioreactor metagenome","ERR5003008","WGS","METAGENOMIC","PCR","SAMEA7723848"
