"","primary_id","study_title","sequence_accession_number","run_id","sample_name","bioreactor_model","donor","include_study","reason","fecalSampleSequence","bioreactor_type","ndonor_type","country_donor","continent","predigestion","stage","stages","working_volume_mL","pH_ac","pH_tc","pH_dc","stirring_speed_rpm","total_retention_time_h","treatment","external_microorganism","flushing_gas","CO2_.","N2_.","H2_.","region_16S","media_based_on","vitamins","peptone","yeast_extract","NaHCO3","CaCl2","pectin","xylan","arabinogalactan","starch","casein","inulin","NaCl","K2HPO4","NaH2PO4","KH2PO4","MgSO4","hemin","menadione","bile_salts_oxgall","L_cysteine","mucin","glucose","pancreatin","cellobiose","lactose","whey_proteins_lactalbumin","HEPES","guanine","inosine","thymidine","xanthine","choline_chloride","ascorbic_acid","lipoic_acid","histidine","resazurin","aminoacid_mix","trace_mineral_supplement","cellulose","bacto_tryptone","XOS","Tween_80","KCL","MgCl2","FeSO4","MnCl2","CoSO4","CuSO4","ZnSO4","NiCl2","Xylitol","Rice","popcorn","whey_protein","arabic_gum","guar_gum","polyoxyethylene","digested_milk_fragments","maltose","bile","buffer","carbon","cofactor","enzyme","glycoprotein","micronutrient","nitrogen","nucleic.acid","redox","salt","surfactant","vitamin","CNratio","include_sample","sample_name_other","reason_sample_exclusion"
"39","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878795","ERR1816217","SAMEA72763168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"40","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878794","ERR1816216","SAMEA72762418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"41","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878793","ERR1816215","SAMEA72761668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"42","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878792","ERR1816214","SAMEA72760918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"43","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878791","ERR1816213","SAMEA72760168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"44","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878790","ERR1816212","SAMEA72759418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"45","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878789","ERR1816211","SAMEA72758668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"46","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878788","ERR1816210","SAMEA72757918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"47","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878787","ERR1816209","SAMEA72757168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"48","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878786","ERR1816208","SAMEA72756418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"49","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878785","ERR1816207","SAMEA72755668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"50","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878784","ERR1816206","SAMEA72754918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"51","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878783","ERR1816205","SAMEA72754168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"52","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878782","ERR1816204","SAMEA72753418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"53","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878781","ERR1816203","SAMEA72752668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"54","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878780","ERR1816202","SAMEA72751918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"55","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878779","ERR1816201","SAMEA72751168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"56","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878778","ERR1816200","SAMEA72750418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"57","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878777","ERR1816199","SAMEA72749668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"58","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878776","ERR1816198","SAMEA72748918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"59","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878775","ERR1816197","SAMEA72748168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"60","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878774","ERR1816196","SAMEA72747418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"61","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878773","ERR1816195","SAMEA72746668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"62","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878772","ERR1816194","SAMEA72745918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"63","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878771","ERR1816193","SAMEA72745168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"64","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878770","ERR1816192","SAMEA72744418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"65","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878769","ERR1816191","SAMEA72743668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"66","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878768","ERR1816190","SAMEA72742918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"67","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878767","ERR1816189","SAMEA72742168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"68","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878766","ERR1816188","SAMEA72741418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"69","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878765","ERR1816187","SAMEA72740668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"70","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878764","ERR1816186","SAMEA72739918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"71","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878763","ERR1816185","SAMEA72739168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"72","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878762","ERR1816184","SAMEA72738418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"73","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878761","ERR1816183","SAMEA72737668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"74","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878760","ERR1816182","SAMEA72736918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"75","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878759","ERR1816181","SAMEA72736168","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"76","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878758","ERR1816180","SAMEA72735418","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"77","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878757","ERR1816179","SAMEA72734668","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
"78","ERP021273","Dietary emulsifiers directly alter SHIME microbiota composition","ERX1878756","ERR1816178","SAMEA72733918","M-SHIME_Chassaing_et_al_2020","healthy","yes","OK","no","SHIME","1_individual","Belgium","Europe","yes","3","st_si_ac",500,"6.15",NA,NA,200,20,"CMC","no","N2",0,100,0,"V4","SHIME","no",1,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,4,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.75,3,0,0.054,4,0,1.5,0,0,0,0,0,2,"yes",NA,NA
